transaction_id,account_id,transaction_date,transaction_type,amount,merchant_name,payment_mode,status,city,channel
TXN000002875,ACC0000556,2026-01-15,Credit,15771.98,School Fees,Cheque,Success,Hyderabad,Web
TXN000002876,ACC0000349,2025-04-12,Credit,97775.29,Netflix,UPI,Success,Chennai,POS
TXN000002877,ACC0001085,2024-08-01,Credit,11212.28,IRCTC,UPI,Success,Delhi,Mobile
TXN000002878,ACC0000471,2026-02-19,Debit,19729.53,BigBasket,UPI,Reversed,Ahmedabad,ATM
TXN000002879,ACC0000353,2025-04-03,Debit,122641.2,Netflix,POS,Failed,Delhi,Web
TXN000002880,ACC0000884,2024-02-27,Credit,8423.03,Insurance Premium,NetBanking,Success,Chandigarh,Web
TXN000002881,ACC0000426,2024-06-11,Debit,119523.48,Airtel,NEFT,Success,Jaipur,ATM
TXN000002882,ACC0001091,2024-06-17,Debit,26183.79,Insurance Premium,ATM,Success,Delhi,Web
TXN000002883,ACC0000439,2026-01-04,Credit,86586.69,Airtel,IMPS,Success,Pune,ATM
TXN000002884,ACC0000718,2024-06-24,Credit,9636.56,Netflix,UPI,Success,Bhopal,POS
TXN000002885,ACC0000623,2024-11-01,Debit,11309.03,Insurance Premium,POS,Failed,Lucknow,ATM
TXN000002886,ACC0000402,2025-12-28,Debit,114138.51,IRCTC,POS,Pending,Chennai,POS
TXN000002887,ACC0000725,2025-05-24,Debit,136466.49,Myntra,NetBanking,Success,Chandigarh,Branch
TXN000002888,ACC0001387,2024-11-25,Debit,108450.86,Swiggy,NetBanking,Success,Mumbai,ATM
TXN000002889,ACC0000951,2025-02-27,Debit,116126.13,Uber,POS,Success,Pune,POS
TXN000002890,ACC0001314,2026-05-13,Credit,92455.93,Netflix,NetBanking,Success,Mumbai,Branch
TXN000002891,ACC0000340,2025-09-17,Debit,56716.7,Insurance Premium,POS,Success,Bhopal,POS
TXN000002892,ACC0000097,2025-02-10,Debit,44945.65,Myntra,UPI,Success,Chandigarh,ATM
TXN000002893,ACC0000452,2026-04-28,Debit,117342.03,IRCTC,POS,Success,Chennai,Mobile
TXN000002894,ACC0000856,2024-01-01,Credit,69729.66,IRCTC,UPI,Success,Bengaluru,Web
TXN000002895,ACC0000686,2026-03-05,Credit,27707.18,DMart,UPI,Success,Chandigarh,Branch
TXN000002896,ACC0000544,2026-05-12,Debit,57369.1,Zomato,Cheque,Success,Pune,Mobile
TXN000002897,ACC0000602,2025-04-27,Debit,39570.14,BigBasket,POS,Success,Bengaluru,POS
TXN000002898,ACC0000674,2025-07-27,Credit,113081.14,DMart,POS,Success,Chandigarh,Web
TXN000002899,ACC0000679,2025-08-07,Debit,99130.56,BigBasket,NetBanking,Success,Hyderabad,Branch
TXN000002900,ACC0001322,2024-05-26,Debit,106860.47,Zomato,Cheque,Success,Pune,Mobile
TXN000002901,ACC0000266,2024-02-15,Debit,85722.73,BigBasket,NEFT,Success,Chennai,POS
TXN000002902,ACC0000937,2024-03-22,Credit,9537.38,Ola,NetBanking,Success,Jaipur,Mobile
TXN000002903,ACC0001157,2024-02-25,Debit,107712.6,Netflix,UPI,Success,Pune,POS
TXN000002904,ACC0000798,2025-11-01,Debit,15343.52,Fuel Station,ATM,Success,Bhopal,Branch
TXN000002905,ACC0001264,2024-07-31,Debit,116492.52,Uber,ATM,Success,Bhopal,Branch
TXN000002906,ACC0000345,2024-06-15,Credit,107427.02,Amazon,ATM,Success,Kochi,Web
TXN000002907,ACC0001117,2024-11-24,Debit,142386.9,Uber,UPI,Success,Kochi,ATM
TXN000002908,ACC0000357,2025-01-17,Credit,5272.65,Ola,NEFT,Success,Delhi,POS
TXN000002909,ACC0000099,2026-05-04,Debit,68728.24,Fuel Station,Cheque,Reversed,Lucknow,POS
TXN000002910,ACC0000777,2025-11-29,Debit,4493.04,Jio,NEFT,Failed,Jaipur,POS
TXN000002911,ACC0000565,2026-04-15,Credit,114077.86,Swiggy,IMPS,Success,Chennai,POS
TXN000002912,ACC0000420,2026-03-06,Credit,90161.97,Airtel,POS,Success,Bengaluru,ATM
TXN000002913,ACC0000949,2025-08-20,Debit,103991.52,Zomato,IMPS,Success,Chandigarh,Mobile
TXN000002914,ACC0000768,2024-09-14,Credit,100939.39,Amazon,NetBanking,Failed,Kochi,Web
TXN000002915,ACC0001019,2024-06-22,Debit,2964.59,DMart,POS,Success,Chandigarh,Web
TXN000002916,ACC0000056,2024-09-22,Debit,114432.24,Airtel,NetBanking,Success,Pune,ATM
TXN000002917,ACC0000421,2024-07-18,Debit,90155.1,School Fees,POS,Failed,Chandigarh,ATM
TXN000002918,ACC0000411,2025-06-08,Credit,53810.8,Uber,NEFT,Success,Kochi,ATM
TXN000002919,ACC0001083,2025-07-28,Debit,457.63,Electricity Board,NEFT,Success,Chandigarh,Mobile
TXN000002920,ACC0000246,2025-04-29,Debit,35085.71,Netflix,IMPS,Success,Delhi,Branch
TXN000002921,ACC0000482,2025-03-28,Credit,12276.57,Amazon,Cheque,Success,Delhi,Web
TXN000002922,ACC0001003,2025-03-02,Debit,115793.41,DMart,RTGS,Success,Lucknow,POS
TXN000002923,ACC0001323,2024-03-11,Credit,76925.17,Reliance Digital,IMPS,Success,Mumbai,POS
TXN000002924,ACC0000291,2024-10-15,Credit,8174.0,Electricity Board,ATM,Success,Bhopal,Web
TXN000002925,ACC0000652,2026-03-05,Credit,73646.73,School Fees,NEFT,Success,Chennai,POS
TXN000002926,ACC0000724,2024-02-05,Debit,120478.42,Ola,IMPS,Success,Pune,POS
TXN000002927,ACC0001211,2025-10-09,Credit,105510.26,IRCTC,ATM,Success,Chennai,Mobile
TXN000002928,ACC0001022,2026-03-30,Credit,18704.2,DMart,NEFT,Success,Lucknow,Branch
TXN000002929,ACC0000430,2024-03-01,Credit,33663.55,Netflix,Cheque,Success,Pune,Mobile
TXN000002930,ACC0001020,2024-12-21,Credit,36927.05,Electricity Board,NEFT,Success,Kochi,Web
TXN000002931,ACC0000333,2024-12-08,Credit,94244.19,Zomato,Cheque,Success,Kochi,Branch
TXN000002932,ACC0000590,2025-01-29,Credit,12245.91,Fuel Station,UPI,Success,Jaipur,Web
TXN000002933,ACC0000090,2026-04-23,Debit,141754.23,Zomato,ATM,Success,Chandigarh,ATM
TXN000002934,ACC0000887,2024-12-11,Credit,95525.67,Reliance Digital,NetBanking,Success,Ahmedabad,Web
TXN000002935,ACC0000239,2026-01-11,Debit,36823.58,Netflix,UPI,Success,Delhi,Mobile
TXN000002936,ACC0000492,2025-01-21,Credit,138606.16,School Fees,POS,Success,Bengaluru,POS
TXN000002937,ACC0000170,2025-06-04,Debit,79019.84,Uber,POS,Success,Bhopal,POS
TXN000002938,ACC0000570,2024-12-26,Debit,65904.72,Ola,Cheque,Success,Chandigarh,Mobile
TXN000002939,ACC0000592,2024-11-09,Debit,118043.22,Zomato,NEFT,Success,Pune,ATM
TXN000002940,ACC0000473,2024-09-26,Debit,88040.73,Jio,POS,Success,Chennai,Branch
TXN000002941,ACC0000530,2025-01-06,Credit,104080.13,Insurance Premium,ATM,Success,Chennai,Branch
TXN000002942,ACC0000328,2025-06-07,Credit,105511.56,Electricity Board,NetBanking,Success,Pune,Mobile
TXN000002943,ACC0001148,2024-09-13,Debit,134265.42,DMart,NEFT,Success,Kochi,Branch
TXN000002944,ACC0000318,2024-04-10,Credit,140873.0,DMart,NetBanking,Success,Ahmedabad,ATM
TXN000002945,ACC0000697,2024-08-07,Credit,32857.4,Insurance Premium,Cheque,Success,Bengaluru,ATM
TXN000002946,ACC0000250,2024-06-04,Debit,37741.31,IRCTC,ATM,Success,Pune,Mobile
TXN000002947,ACC0000417,2024-10-08,Debit,101626.1,Swiggy,IMPS,Success,Bengaluru,Web
TXN000002948,ACC0000471,2024-05-29,Debit,128328.75,Flipkart,Cheque,Success,Delhi,POS
TXN000002949,ACC0000990,2024-02-20,Credit,123473.77,Flipkart,NetBanking,Success,Hyderabad,POS
TXN000002950,ACC0001238,2025-05-16,Debit,94070.77,Fuel Station,RTGS,Success,Pune,Web
TXN000002951,ACC0000199,2025-06-26,Debit,79670.14,Reliance Digital,Cheque,Success,Chandigarh,POS
TXN000002952,ACC0000368,2024-06-11,Debit,141630.84,BigBasket,ATM,Success,Pune,Mobile
TXN000002953,ACC0000125,2025-06-03,Debit,52032.48,Electricity Board,NEFT,Success,Delhi,POS
TXN000002954,ACC0001271,2025-05-23,Credit,84226.2,School Fees,RTGS,Success,Chandigarh,Mobile
TXN000002955,ACC0000844,2025-08-25,Credit,30111.11,Netflix,POS,Success,Chennai,Web
TXN000002956,ACC0000385,2025-12-30,Credit,101594.75,Swiggy,Cheque,Success,Mumbai,Branch
TXN000002957,ACC0000104,2025-11-22,Debit,130759.88,Reliance Digital,IMPS,Success,Chennai,Web
TXN000002958,ACC0001284,2024-02-02,Debit,125462.42,Amazon,NEFT,Success,Lucknow,Web
TXN000002959,ACC0000229,2024-10-27,Credit,33271.44,DMart,UPI,Success,Chandigarh,ATM
TXN000002960,ACC0000350,2024-09-01,Credit,72044.21,Amazon,Cheque,Success,Bengaluru,Mobile
TXN000002961,ACC0000343,2025-07-06,Credit,92932.51,Myntra,NEFT,Success,Chennai,Mobile
TXN000002962,ACC0001166,2025-11-05,Debit,125416.52,IRCTC,Cheque,Success,Chennai,Branch
TXN000002963,ACC0001335,2024-02-08,Debit,26513.48,Fuel Station,NetBanking,Success,Chandigarh,Mobile
TXN000002964,ACC0000729,2024-08-03,Credit,135906.63,BigBasket,NEFT,Failed,Ahmedabad,ATM
TXN000002965,ACC0001010,2025-03-12,Debit,53558.03,Jio,POS,Success,Mumbai,Mobile
TXN000002966,ACC0001096,2024-10-30,Credit,55896.56,Amazon,IMPS,Success,Jaipur,Mobile
TXN000002967,ACC0000240,2024-04-09,Debit,19012.07,Jio,IMPS,Success,Lucknow,Branch
TXN000002968,ACC0000189,2024-08-08,Credit,5092.84,Jio,NetBanking,Success,Pune,ATM
TXN000002969,ACC0000640,2025-05-01,Credit,116820.22,DMart,ATM,Success,Lucknow,Mobile
TXN000002970,ACC0001120,2025-05-29,Credit,136471.13,BigBasket,NetBanking,Success,Mumbai,Web
TXN000002971,ACC0000220,2025-07-02,Credit,120749.6,IRCTC,RTGS,Success,Lucknow,Web
TXN000002972,ACC0000677,2025-09-02,Debit,14051.0,Electricity Board,UPI,Success,Hyderabad,Mobile
TXN000002973,ACC0000108,2025-03-27,Credit,22975.14,Amazon,POS,Success,Lucknow,Branch
TXN000002974,ACC0001141,2024-12-24,Debit,26203.19,IRCTC,IMPS,Success,Pune,Branch
TXN000002975,ACC0000806,2025-12-21,Credit,122536.62,Uber,Cheque,Success,Delhi,ATM
TXN000002976,ACC0001233,2025-09-01,Credit,55618.94,Flipkart,RTGS,Success,Hyderabad,Branch
TXN000002977,ACC0000578,2025-03-27,Credit,139698.8,IRCTC,ATM,Success,Lucknow,ATM
TXN000002978,ACC0000258,2025-05-08,Credit,136731.16,Jio,NEFT,Success,Chandigarh,ATM
TXN000002979,ACC0001205,2026-02-08,Credit,120721.76,Netflix,IMPS,Success,Chennai,Web
TXN000002980,ACC0000089,2024-09-23,Credit,117270.52,Zomato,POS,Success,Lucknow,POS
TXN000002981,ACC0000108,2024-03-26,Credit,34450.25,Jio,UPI,Success,Hyderabad,Branch
TXN000002982,ACC0001048,2024-08-15,Debit,136884.13,BigBasket,NEFT,Success,Delhi,Branch
TXN000002983,ACC0000779,2025-08-02,Debit,35221.03,Airtel,IMPS,Failed,Delhi,Branch
TXN000002984,ACC0000574,2024-04-05,Debit,38297.41,Airtel,UPI,Success,Chennai,Web
TXN000002985,ACC0001310,2024-03-03,Debit,146360.64,Electricity Board,NetBanking,Success,Mumbai,POS
TXN000002986,ACC0001049,2026-02-05,Credit,79118.95,Airtel,POS,Reversed,Chandigarh,Web
TXN000002987,ACC0000875,2025-07-29,Credit,39473.46,Fuel Station,POS,Success,Lucknow,POS
TXN000002988,ACC0001158,2024-09-23,Debit,106711.89,Zomato,POS,Success,Bengaluru,POS
TXN000002989,ACC0001328,2026-05-18,Debit,109696.1,Ola,RTGS,Success,Bengaluru,ATM
TXN000002990,ACC0000669,2025-05-21,Credit,38409.78,Electricity Board,POS,Success,Bhopal,ATM
TXN000002991,ACC0001071,2026-04-01,Debit,131106.7,Insurance Premium,IMPS,Success,Hyderabad,Mobile
TXN000002992,ACC0001048,2025-07-10,Credit,79514.46,Jio,Cheque,Success,Ahmedabad,Branch
TXN000002993,ACC0000765,2025-09-08,Credit,126925.03,DMart,IMPS,Success,Jaipur,ATM
TXN000002994,ACC0000146,2025-09-23,Debit,96394.43,Zomato,Cheque,Success,Hyderabad,ATM
TXN000002995,ACC0000217,2024-05-30,Credit,1316.22,Airtel,NetBanking,Success,Delhi,POS
TXN000002996,ACC0000996,2024-07-27,Credit,8385.42,IRCTC,UPI,Success,Hyderabad,ATM
TXN000002997,ACC0000157,2024-03-07,Credit,94699.64,Ola,ATM,Success,Chennai,Mobile
TXN000002998,ACC0001274,2025-07-31,Debit,23699.28,Ola,NEFT,Success,Hyderabad,ATM
TXN000002999,ACC0001010,2025-01-31,Credit,142946.52,DMart,IMPS,Success,Bhopal,POS
TXN000003000,ACC0001212,2024-04-03,Credit,10673.31,Fuel Station,NEFT,Success,Mumbai,Web
TXN000003001,ACC0000993,2025-06-25,Credit,69012.74,Uber,NetBanking,Success,Ahmedabad,Mobile
TXN000003002,ACC0001131,2024-08-27,Debit,119962.99,Insurance Premium,RTGS,Pending,Delhi,ATM
TXN000003003,ACC0001170,2025-09-16,Debit,67142.33,IRCTC,Cheque,Success,Mumbai,Mobile
TXN000003004,ACC0000089,2025-09-15,Credit,59987.17,Fuel Station,Cheque,Success,Mumbai,POS
TXN000003005,ACC0000947,2024-05-15,Credit,77069.42,Airtel,NetBanking,Success,Delhi,POS
TXN000003006,ACC0000018,2024-12-12,Credit,534.78,DMart,Cheque,Success,Lucknow,Mobile
TXN000003007,ACC0000043,2026-02-07,Credit,137886.66,Zomato,IMPS,Success,Bengaluru,ATM
TXN000003008,ACC0001147,2025-09-20,Debit,131101.99,Flipkart,POS,Success,Bhopal,Mobile
TXN000003009,ACC0000250,2026-02-18,Debit,124843.56,School Fees,NEFT,Success,Ahmedabad,Web
TXN000003010,ACC0000551,2026-03-12,Debit,16829.68,Jio,Cheque,Success,Kochi,ATM
TXN000003011,ACC0000133,2024-10-15,Credit,147110.88,Ola,NEFT,Success,Jaipur,Web
TXN000003012,ACC0000368,2025-01-06,Debit,111565.51,Swiggy,NetBanking,Success,Bengaluru,POS
TXN000003013,ACC0000675,2025-03-19,Debit,57952.56,Fuel Station,IMPS,Success,Lucknow,Mobile
TXN000003014,ACC0000320,2024-11-04,Debit,38015.18,Jio,POS,Success,Bengaluru,Branch
TXN000003015,ACC0000321,2025-06-14,Debit,12590.09,Zomato,POS,Success,Chennai,POS
TXN000003016,ACC0000104,2024-12-19,Credit,70017.44,Netflix,UPI,Reversed,Bengaluru,Branch
TXN000003017,ACC0000291,2024-05-21,Debit,97644.7,Myntra,RTGS,Success,Pune,Web
TXN000003018,ACC0000466,2024-11-24,Credit,69468.73,Ola,Cheque,Success,Delhi,Web
TXN000003019,ACC0000315,2024-04-02,Credit,2544.05,Reliance Digital,IMPS,Success,Delhi,POS
TXN000003020,ACC0000851,2026-03-15,Debit,124763.73,Fuel Station,ATM,Success,Bengaluru,Web
TXN000003021,ACC0001046,2025-05-25,Debit,83218.19,Reliance Digital,UPI,Success,Chennai,POS
TXN000003022,ACC0000886,2025-01-30,Credit,104710.41,Myntra,NetBanking,Success,Jaipur,Web
TXN000003023,ACC0001163,2026-03-22,Credit,94933.44,Myntra,ATM,Success,Ahmedabad,Mobile
TXN000003024,ACC0001306,2025-05-19,Credit,118811.75,Swiggy,NetBanking,Success,Ahmedabad,Branch
TXN000003025,ACC0000527,2025-10-15,Debit,145516.53,Electricity Board,ATM,Success,Jaipur,Branch
TXN000003026,ACC0000959,2024-09-08,Debit,141990.76,Fuel Station,NEFT,Success,Chennai,Web
TXN000003027,ACC0000954,2025-10-12,Debit,87322.9,IRCTC,Cheque,Success,Bengaluru,Web
TXN000003028,ACC0000960,2024-11-24,Debit,63966.18,Uber,ATM,Success,Chennai,POS
TXN000003029,ACC0000594,2024-12-16,Debit,103304.54,Uber,UPI,Success,Bhopal,Mobile
TXN000003030,ACC0000058,2024-11-03,Credit,15063.77,DMart,NetBanking,Success,Ahmedabad,Branch
TXN000003031,ACC0000736,2025-07-20,Debit,30226.8,IRCTC,RTGS,Success,Hyderabad,Branch
TXN000003032,ACC0000682,2025-01-31,Debit,32793.56,Myntra,IMPS,Reversed,Kochi,POS
TXN000003033,ACC0000851,2025-11-17,Debit,115566.24,Airtel,ATM,Success,Chandigarh,Web
TXN000003034,ACC0001361,2024-08-14,Credit,118094.24,School Fees,UPI,Success,Hyderabad,ATM
TXN000003035,ACC0001309,2024-03-20,Credit,118861.06,Airtel,Cheque,Success,Mumbai,Mobile
TXN000003036,ACC0000637,2024-03-21,Debit,17324.22,Airtel,NEFT,Success,Bengaluru,Web
TXN000003037,ACC0000142,2024-06-13,Credit,91452.64,School Fees,NEFT,Success,Kochi,ATM
TXN000003038,ACC0000830,2024-03-06,Credit,86549.49,Jio,RTGS,Failed,Lucknow,Branch
TXN000003039,ACC0000047,2026-01-30,Credit,65903.77,Zomato,NEFT,Success,Pune,Mobile
TXN000003040,ACC0000079,2026-04-29,Debit,90559.69,BigBasket,UPI,Success,Ahmedabad,Branch
TXN000003041,ACC0000604,2025-04-15,Credit,5372.06,Insurance Premium,RTGS,Success,Mumbai,ATM
TXN000003042,ACC0000688,2025-04-02,Credit,43400.63,Myntra,RTGS,Success,Chandigarh,POS
TXN000003043,ACC0000355,2024-06-17,Credit,29690.79,Jio,Cheque,Success,Hyderabad,Mobile
TXN000003044,ACC0000180,2024-03-03,Credit,11920.17,Fuel Station,POS,Success,Ahmedabad,POS
TXN000003045,ACC0000975,2024-09-29,Debit,41484.37,IRCTC,NetBanking,Success,Chennai,Web
TXN000003046,ACC0001213,2025-11-17,Credit,119127.88,Uber,NetBanking,Failed,Chennai,Web
TXN000003047,ACC0001037,2026-01-15,Debit,125067.63,Electricity Board,NEFT,Success,Chennai,Web
TXN000003048,ACC0001107,2024-11-14,Debit,124974.47,Flipkart,POS,Success,Chandigarh,ATM
TXN000003049,ACC0000532,2024-10-26,Credit,118584.44,Insurance Premium,POS,Success,Kochi,POS
TXN000003050,ACC0000992,2024-11-08,Debit,24332.15,Netflix,Cheque,Failed,Kochi,POS
TXN000003051,ACC0001113,2024-10-21,Credit,138868.89,Netflix,POS,Success,Mumbai,Branch
TXN000003052,ACC0000311,2024-11-03,Credit,1463.12,Jio,NEFT,Success,Lucknow,ATM
TXN000003053,ACC0001079,2024-08-01,Credit,42000.84,Flipkart,POS,Success,Ahmedabad,POS
TXN000003054,ACC0000779,2026-01-31,Credit,19251.51,Myntra,IMPS,Success,Hyderabad,Web
TXN000003055,ACC0001161,2026-01-18,Credit,36223.87,Amazon,UPI,Success,Chandigarh,Web
TXN000003056,ACC0001341,2024-07-19,Credit,52719.49,Netflix,IMPS,Success,Pune,ATM
TXN000003057,ACC0000423,2025-11-15,Debit,123351.4,Reliance Digital,NEFT,Success,Pune,Web
TXN000003058,ACC0000638,2025-05-16,Credit,107922.92,Flipkart,NEFT,Success,Delhi,Mobile
TXN000003059,ACC0000129,2024-08-31,Debit,18332.17,Reliance Digital,POS,Success,Jaipur,Web
TXN000003060,ACC0000603,2024-05-07,Debit,94815.17,Netflix,NEFT,Success,Ahmedabad,Branch
TXN000003061,ACC0000638,2025-07-14,Credit,74346.02,Insurance Premium,NEFT,Success,Delhi,Web
TXN000003062,ACC0000663,2024-08-08,Debit,132607.62,Airtel,NEFT,Failed,Pune,Branch
TXN000003063,ACC0001103,2024-06-27,Debit,116428.3,Netflix,NetBanking,Success,Lucknow,Web
TXN000003064,ACC0001252,2025-11-20,Debit,42129.15,Reliance Digital,NEFT,Success,Bengaluru,Mobile
TXN000003065,ACC0001320,2025-07-16,Debit,21222.88,Myntra,Cheque,Success,Bengaluru,ATM
TXN000003066,ACC0000986,2025-02-10,Credit,47207.93,Fuel Station,IMPS,Success,Ahmedabad,ATM
TXN000003067,ACC0000725,2025-09-22,Credit,57604.98,Swiggy,IMPS,Reversed,Kochi,Branch
TXN000003068,ACC0000811,2024-10-08,Debit,84827.75,Ola,NEFT,Success,Ahmedabad,Web
TXN000003069,ACC0000421,2024-03-30,Credit,135791.24,Netflix,NetBanking,Success,Bhopal,POS
TXN000003070,ACC0000651,2025-01-31,Credit,4321.37,Zomato,NEFT,Success,Jaipur,Mobile
TXN000003071,ACC0000503,2024-06-22,Debit,61352.94,DMart,POS,Success,Kochi,Branch
TXN000003072,ACC0000352,2025-03-13,Credit,98893.28,Airtel,NetBanking,Success,Bhopal,Mobile
TXN000003073,ACC0000902,2025-09-27,Debit,36105.7,Electricity Board,Cheque,Success,Chandigarh,Branch
TXN000003074,ACC0001047,2024-10-04,Credit,48230.84,Ola,RTGS,Success,Lucknow,Branch
TXN000003075,ACC0000691,2025-04-06,Debit,114507.81,Insurance Premium,Cheque,Failed,Delhi,Branch
TXN000003076,ACC0000861,2026-03-21,Debit,112253.61,Airtel,NEFT,Success,Delhi,ATM
TXN000003077,ACC0000501,2025-01-10,Credit,26294.44,DMart,RTGS,Success,Hyderabad,Mobile
TXN000003078,ACC0000681,2025-12-05,Debit,53010.43,Electricity Board,NetBanking,Success,Mumbai,ATM
TXN000003079,ACC0000120,2024-12-10,Credit,135950.98,Amazon,Cheque,Success,Jaipur,ATM
TXN000003080,ACC0000874,2025-10-18,Credit,58013.74,Airtel,UPI,Success,Pune,Web
TXN000003081,ACC0000874,2025-06-09,Credit,7135.59,Myntra,POS,Success,Bhopal,Web
TXN000003082,ACC0000279,2025-05-23,Credit,146692.29,Uber,NEFT,Success,Chennai,Mobile
TXN000003083,ACC0000370,2026-02-09,Debit,2149.32,Uber,RTGS,Success,Kochi,Branch
TXN000003084,ACC0001055,2026-03-17,Debit,47787.0,Jio,UPI,Success,Delhi,POS
TXN000003085,ACC0001352,2025-06-09,Debit,1209.11,Insurance Premium,NEFT,Success,Hyderabad,POS
TXN000003086,ACC0001130,2025-11-24,Credit,32367.83,Zomato,Cheque,Success,Delhi,POS
TXN000003087,ACC0001214,2026-05-11,Debit,33096.86,Swiggy,Cheque,Success,Bengaluru,Mobile
TXN000003088,ACC0000847,2025-06-21,Credit,14644.14,BigBasket,Cheque,Success,Lucknow,ATM
TXN000003089,ACC0000017,2025-06-16,Credit,4846.2,Myntra,Cheque,Success,Pune,Web
TXN000003090,ACC0000259,2026-03-12,Credit,45966.63,BigBasket,POS,Success,Kochi,POS
TXN000003091,ACC0000461,2026-03-26,Credit,16147.75,Jio,NetBanking,Success,Bhopal,Mobile
TXN000003092,ACC0000999,2024-07-30,Debit,30177.33,BigBasket,Cheque,Failed,Ahmedabad,Web
TXN000003093,ACC0000237,2026-03-23,Credit,20686.61,Insurance Premium,NetBanking,Success,Pune,Branch
TXN000003094,ACC0001264,2025-11-06,Credit,73803.49,Airtel,NEFT,Success,Kochi,Web
TXN000003095,ACC0000657,2025-10-03,Debit,131622.94,Netflix,NEFT,Success,Ahmedabad,Mobile
TXN000003096,ACC0000934,2024-12-03,Credit,14391.09,Uber,RTGS,Success,Kochi,Mobile
TXN000003097,ACC0000400,2024-12-07,Credit,35179.31,Amazon,RTGS,Success,Jaipur,Mobile
TXN000003098,ACC0000970,2026-05-15,Credit,88933.71,Electricity Board,Cheque,Success,Chennai,Branch
TXN000003099,ACC0000877,2024-09-16,Debit,45719.78,School Fees,IMPS,Success,Lucknow,Web
TXN000003100,ACC0001260,2024-04-18,Debit,98945.62,Zomato,POS,Failed,Kochi,POS
TXN000003101,ACC0001003,2024-02-10,Debit,41960.34,Airtel,UPI,Success,Delhi,Branch
TXN000003102,ACC0000136,2025-01-23,Credit,114633.88,Airtel,UPI,Success,Chandigarh,ATM
TXN000003103,ACC0000662,2025-03-15,Debit,92967.9,DMart,Cheque,Success,Chennai,ATM
TXN000003104,ACC0001008,2024-06-18,Credit,46223.1,Netflix,RTGS,Success,Kochi,Web
TXN000003105,ACC0000540,2025-03-10,Debit,13136.52,Airtel,Cheque,Success,Bengaluru,POS
TXN000003106,ACC0001272,2025-01-26,Debit,63266.11,Airtel,NetBanking,Success,Bhopal,Mobile
TXN000003107,ACC0000863,2024-08-29,Debit,94784.39,DMart,RTGS,Pending,Lucknow,ATM
TXN000003108,ACC0000931,2024-02-04,Credit,127042.04,School Fees,ATM,Success,Lucknow,Mobile
TXN000003109,ACC0000230,2024-02-26,Debit,147938.33,Amazon,RTGS,Success,Chennai,Mobile
TXN000003110,ACC0001275,2026-02-12,Debit,50333.02,Electricity Board,IMPS,Success,Chandigarh,Mobile
TXN000003111,ACC0000995,2024-05-18,Credit,109497.27,Flipkart,RTGS,Success,Mumbai,ATM
TXN000003112,ACC0000814,2025-12-20,Credit,135175.5,Airtel,NEFT,Success,Kochi,Branch
TXN000003113,ACC0000973,2026-01-03,Debit,76256.28,Fuel Station,ATM,Success,Kochi,ATM
TXN000003114,ACC0001269,2025-12-18,Debit,53360.09,Insurance Premium,NEFT,Success,Ahmedabad,Mobile
TXN000003115,ACC0000939,2024-10-27,Debit,90262.34,Myntra,NEFT,Success,Ahmedabad,Mobile
TXN000003116,ACC0000770,2024-06-30,Debit,136188.94,DMart,POS,Success,Kochi,Web
TXN000003117,ACC0000273,2025-02-11,Debit,100607.93,Jio,NetBanking,Success,Chandigarh,POS
TXN000003118,ACC0001171,2024-01-22,Debit,21957.78,DMart,IMPS,Pending,Pune,Mobile
TXN000003119,ACC0001314,2024-11-20,Credit,7502.34,Zomato,ATM,Success,Chennai,Web
TXN000003120,ACC0000081,2025-01-17,Debit,149654.09,Swiggy,RTGS,Success,Bengaluru,POS
TXN000003121,ACC0000579,2024-02-24,Debit,71484.2,DMart,NetBanking,Success,Delhi,Mobile
TXN000003122,ACC0001106,2025-10-09,Credit,146191.51,IRCTC,Cheque,Success,Pune,Web
TXN000003123,ACC0001069,2025-02-11,Debit,81434.74,BigBasket,IMPS,Success,Ahmedabad,ATM
TXN000003124,ACC0000843,2025-10-13,Debit,22893.23,Reliance Digital,POS,Success,Pune,ATM
TXN000003125,ACC0000140,2024-05-03,Debit,108202.66,Airtel,RTGS,Failed,Kochi,Web
TXN000003126,ACC0000623,2025-08-13,Debit,125249.44,Airtel,RTGS,Pending,Delhi,Web
TXN000003127,ACC0000104,2025-08-13,Credit,114906.08,Flipkart,ATM,Success,Mumbai,Web
TXN000003128,ACC0000573,2024-02-02,Credit,101627.08,Reliance Digital,NetBanking,Success,Bengaluru,Web
